label,time-stamp,sine-wave
0,2763,-0.8829
0,2764,-0.8910
0,2765,-0.8988
0,2766,-0.9063
0,2767,-0.9135
0,2768,-0.9205
0,2769,-0.9272
0,2770,-0.9336
0,2771,-0.9397
0,2772,-0.9455
0,2773,-0.9511
0,2774,-0.9563
0,2775,-0.9613
0,2776,-0.9659
0,2777,-0.9703
0,2778,-0.9744
0,2779,-0.9781
0,2780,-0.9816
0,2781,-0.9848
0,2782,-0.9877
0,2783,-0.9903
0,2784,-0.9925
0,2785,-0.9945
0,2786,-0.9962
1,2787,-0.5300
1,2788,-1.2330
1,2789,-1.4801
1,2790,-1.4749
1,2791,-0.5231
1,2792,-0.5098
1,2793,-1.2286
1,2794,-0.7712
1,2795,-1.4328
1,2796,-0.7606
1,2797,-1.2104
1,2798,-1.3753
1,2799,-1.4774
1,2800,-0.5732
1,2801,-0.5763
1,2802,-0.5363
1,2803,-0.4928
1,2804,-0.5096
1,2805,-0.6316
1,2806,-0.6244
1,2807,-1.1673
1,2808,-1.3677
1,2809,-1.2072
1,2810,-1.4087
1,2811,-0.4550
1,2812,-1.2583
1,2813,-1.2443
1,2814,-0.6189
1,2815,-1.3344
1,2816,-1.3611
1,2817,-1.3000
1,2818,-0.6291
1,2819,-0.5258
1,2820,-1.0974
1,2821,-0.5994
1,2822,-0.5172
1,2823,-1.2330
1,2824,-0.5574
1,2825,-1.2776
1,2826,-1.2048
1,2827,-0.3423
1,2828,-1.1877
1,2829,-0.4312
1,2830,-0.9954
1,2831,-1.0115
1,2832,-0.9982
1,2833,-0.3713
1,2834,-0.4134
1,2835,-1.1562
1,2836,-1.0271
1,2837,-0.1955
1,2838,-0.8971
1,2839,-1.1226
1,2840,-1.0739
1,2841,-0.3664
1,2842,-1.0257
1,2843,-0.3413
1,2844,-0.9066
1,2845,-0.2314
1,2846,-0.0892
1,2847,-0.9926
1,2848,-0.1299
1,2849,-0.8147
1,2850,-0.1742
1,2851,-0.0763
1,2852,-0.8419
1,2853,-0.7647
1,2854,-0.1993
1,2855,-0.7134
1,2856,-0.8583
1,2857,-0.0254
1,2858,-0.1162
1,2859,0.1244
1,2860,-0.0304
1,2861,-0.0987
1,2862,-0.5780
1,2863,-0.6417
1,2864,0.0386
1,2865,-0.7740
1,2866,-0.7062
1,2867,-0.0297
1,2868,0.2567
1,2869,0.1817
1,2870,0.2445
1,2871,0.1019
1,2872,-0.5886
1,2873,-0.5486
1,2874,0.3377
1,2875,0.3498
1,2876,-0.4787
1,2877,0.2264
1,2878,0.2370
1,2879,-0.3078
1,2880,-0.2434
1,2881,0.3736
1,2882,-0.2569
1,2883,0.2804
1,2884,0.3542
1,2885,0.4398
1,2886,0.3103
1,2887,0.5781
1,2888,-0.1688
1,2889,-0.3374
1,2890,-0.2418
1,2891,0.6712
1,2892,0.6454
1,2893,0.5882
1,2894,-0.0181
1,2895,0.7153
1,2896,-0.2068
1,2897,0.7006
1,2898,0.7104
1,2899,0.7484
1,2900,0.5859
1,2901,0.6186
1,2902,-0.0113
1,2903,-0.0584
1,2904,0.0812
1,2905,0.7233
1,2906,0.6516
1,2907,0.0211
1,2908,0.8323
1,2909,0.8412
1,2910,0.7803
1,2911,0.9157
1,2912,0.8199
1,2913,0.1019
1,2914,0.3445
1,2915,0.3312
1,2916,0.3012
1,2917,0.1651
1,2918,0.9077
1,2919,0.2610
1,2920,0.9685
1,2921,0.3017
1,2922,0.4463
1,2923,0.2915
1,2924,0.9821
1,2925,0.4267
1,2926,1.0639
1,2927,0.2900
1,2928,0.2429
1,2929,0.4480
1,2930,1.2532
1,2931,0.4216
1,2932,1.0396
1,2933,1.2059
1,2934,1.0843
1,2935,0.6012
1,2936,1.2511
1,2937,1.2898
1,2938,1.0806
1,2939,1.0761
1,2940,1.2170
1,2941,0.5336
1,2942,1.1151
1,2943,0.6034
1,2944,1.1557
1,2945,0.6962
1,2946,0.4492
1,2947,0.6177
1,2948,1.4167
1,2949,1.3352
1,2950,0.6069
1,2951,0.4425
1,2952,1.2647
1,2953,1.1957
1,2954,0.6591
1,2955,1.1907
1,2956,0.5290
1,2957,0.7517
1,2958,0.4750
1,2959,0.5178
1,2960,0.6756
1,2961,1.4359
1,2962,0.5504
1,2963,1.3979
1,2964,0.6894
1,2965,0.7474
1,2966,1.4823
1,2967,0.7056
1,2968,1.4943
1,2969,0.6890
1,2970,1.3798
1,2971,1.2963
1,2972,1.2061
1,2973,0.5975
1,2974,0.7953
1,2975,1.2554
1,2976,0.6452
1,2977,1.1970
1,2978,1.4458
1,2979,0.4988
1,2980,1.4582
1,2981,1.4276
1,2982,0.5379
1,2983,0.5241
1,2984,1.2134
1,2985,1.3842
1,2986,0.6624
1,2987,1.2278
1,2988,0.6452
1,2989,1.1947
1,2990,0.5928
1,2991,0.6285
1,2992,0.4720
1,2993,1.1649
1,2994,0.6715
1,2995,1.3928
1,2996,0.4263
1,2997,0.5490
1,2998,1.2449
1,2999,1.3119
1,3000,0.6115
1,3001,0.5015
1,3002,0.5485
1,3003,1.1998
1,3004,0.4106
1,3005,0.5787
1,3006,1.1792
1,3007,1.2617
1,3008,1.1408
1,3009,1.2687
1,3010,0.3294
1,3011,1.2048
1,3012,1.1863
1,3013,1.0261
1,3014,0.4012
1,3015,1.1214
1,3016,0.9412
1,3017,0.2135
1,3018,1.0783
1,3019,0.9701
1,3020,0.8980
1,3021,0.3178
1,3022,1.0622
1,3023,0.2191
1,3024,1.0467
1,3025,0.9472
1,3026,0.1629
1,3027,0.2061
1,3028,0.7517
1,3029,0.8111
1,3030,0.9027
1,3031,0.8843
1,3032,0.1683
1,3033,0.1017
1,3034,0.1514
1,3035,0.1735
1,3036,0.7695
1,3037,-0.0807
1,3038,0.8171
1,3039,0.0598
1,3040,0.6861
1,3041,0.1105
1,3042,0.0197
1,3043,0.7657
1,3044,0.6767
1,3045,0.4913
1,3046,0.0561
1,3047,0.5082
1,3048,0.7233
1,3049,-0.0506
1,3050,-0.0582
1,3051,0.4096
1,3052,-0.1347
1,3053,-0.1695
1,3054,0.4434
1,3055,-0.2936
1,3056,0.4610
1,3057,0.4918
1,3058,-0.1665
1,3059,-0.4263
1,3060,-0.2383
1,3061,0.4137
1,3062,0.3960
1,3063,-0.3134
1,3064,-0.4496
1,3065,-0.3457
1,3066,-0.4716
1,3067,0.2855
1,3068,0.0912
1,3069,-0.5075
1,3070,-0.3804
1,3071,0.1628
1,3072,0.1900
1,3073,0.2674
1,3074,0.0539
1,3075,0.1221
1,3076,-0.6079
1,3077,-0.5654
1,3078,-0.5596
1,3079,0.0497
1,3080,-0.0972
1,3081,-0.0085
1,3082,0.0371
1,3083,-0.6350
1,3084,-0.7152
1,3085,-0.0084
1,3086,-0.1251
1,3087,-0.0820
1,3088,-0.8848
1,3089,0.0173
1,3090,-0.1805
1,3091,-0.0375
1,3092,-0.1835
1,3093,-0.8571
1,3094,-0.9197
1,3095,-0.2496
1,3096,-0.8072
1,3097,-0.3057
1,3098,-0.3094
1,3099,-1.0114
1,3100,-0.9211
1,3101,-0.4324
0,3102,-0.6561
0,3103,-0.6691
0,3104,-0.6820
0,3105,-0.6947
0,3106,-0.7071
0,3107,-0.7193
0,3108,-0.7314
0,3109,-0.7431
0,3110,-0.7547
0,3111,-0.7660
0,3112,-0.7771
0,3113,-0.7880
0,3114,-0.7986
0,3115,-0.8090
0,3116,-0.8192
0,3117,-0.8290
0,3118,-0.8387
0,3119,-0.8480
0,3120,-0.8572
0,3121,-0.8660
0,3122,-0.8746
0,3123,-0.8829
0,3124,-0.8910
0,3125,-0.8988
0,3126,-0.9063
0,3127,-0.9135
0,3128,-0.9205
0,3129,-0.9272
0,3130,-0.9336
0,3131,-0.9397
0,3132,-0.9455
0,3133,-0.9511
0,3134,-0.9563
0,3135,-0.9613
0,3136,-0.9659
0,3137,-0.9703
0,3138,-0.9744
0,3139,-0.9781
0,3140,-0.9816
0,3141,-0.9848
0,3142,-0.9877
0,3143,-0.9903
0,3144,-0.9925
0,3145,-0.9945
0,3146,-0.9962
0,3147,-0.9976
0,3148,-0.9986
0,3149,-0.9994
0,3150,-0.9998
0,3151,-1.0000
0,3152,-0.9998
0,3153,-0.9994
0,3154,-0.9986
0,3155,-0.9976
0,3156,-0.9962
0,3157,-0.9945
0,3158,-0.9925
0,3159,-0.9903
0,3160,-0.9877
0,3161,-0.9848
0,3162,-0.9816
0,3163,-0.9781
0,3164,-0.9744
0,3165,-0.9703
0,3166,-0.9659
0,3167,-0.9613
0,3168,-0.9563
0,3169,-0.9511
0,3170,-0.9455
0,3171,-0.9397
0,3172,-0.9336
0,3173,-0.9272
0,3174,-0.9205
0,3175,-0.9135
0,3176,-0.9063
0,3177,-0.8988
0,3178,-0.8910
0,3179,-0.8829
0,3180,-0.8746
0,3181,-0.8660
0,3182,-0.8572
0,3183,-0.8480
0,3184,-0.8387
0,3185,-0.8290
0,3186,-0.8192
0,3187,-0.8090
0,3188,-0.7986
0,3189,-0.7880
0,3190,-0.7771
0,3191,-0.7660
0,3192,-0.7547
0,3193,-0.7431
1,3194,-0.4061
1,3195,-0.4256
1,3196,-1.1885
1,3197,-1.0338
1,3198,-0.4220
1,3199,-1.1585
1,3200,-0.3360
1,3201,-0.3362
1,3202,-0.3979
1,3203,-0.3799
0,3204,-0.6018
0,3205,-0.5878
0,3206,-0.5736
0,3207,-0.5592
0,3208,-0.5446
0,3209,-0.5299
0,3210,-0.5150
0,3211,-0.5000
0,3212,-0.4848
0,3213,-0.4695
0,3214,-0.4540
0,3215,-0.4384
0,3216,-0.4226
0,3217,-0.4067
0,3218,-0.3907
0,3219,-0.3746
0,3220,-0.3584
0,3221,-0.3420
0,3222,-0.3256
0,3223,-0.3090
0,3224,-0.2924
0,3225,-0.2756
0,3226,-0.2588
0,3227,-0.2419
0,3228,-0.2250
0,3229,-0.2079
0,3230,-0.1908
0,3231,-0.1736
0,3232,-0.1564
0,3233,-0.1392
0,3234,-0.1219
0,3235,-0.1045
0,3236,-0.0872
0,3237,-0.0698
0,3238,-0.0523
0,3239,-0.0349
0,3240,-0.0175
0,3241,0.0000
0,3242,0.0175
1,3243,-0.2797
1,3244,-0.2665
1,3245,-0.3517
1,3246,-0.3768
1,3247,-0.2010
1,3248,-0.3016
1,3249,-0.1002
1,3250,0.5201
1,3251,0.5509
1,3252,0.5922
1,3253,-0.2098
1,3254,0.6529
1,3255,-0.1632
1,3256,0.6708
1,3257,0.0460
1,3258,0.6706
1,3259,-0.0087
1,3260,0.0379
1,3261,0.0648
1,3262,0.1388
1,3263,0.1691
1,3264,0.7183
1,3265,0.7633
1,3266,0.1696
1,3267,0.6529
1,3268,0.8174
1,3269,0.8241
1,3270,0.9453
1,3271,0.1972
1,3272,1.0073
1,3273,0.8819
1,3274,0.0833
1,3275,0.1218
1,3276,0.3514
1,3277,0.2496
1,3278,0.9126
1,3279,0.4010
1,3280,0.3712
1,3281,0.9360
1,3282,1.0683
1,3283,1.0945
1,3284,0.9668
1,3285,1.0485
1,3286,0.9238
1,3287,0.3977
1,3288,0.9878
1,3289,0.3592
1,3290,1.0344
1,3291,0.4836
1,3292,0.4294
1,3293,0.5265
1,3294,0.4805
1,3295,1.2484
1,3296,0.4642
1,3297,0.5437
1,3298,0.5864
1,3299,0.4558
1,3300,1.1660
1,3301,0.5390
1,3302,1.1594
1,3303,1.2056
1,3304,1.1233
1,3305,1.3430
1,3306,1.2843
1,3307,1.4079
1,3308,0.4734
1,3309,0.6438
1,3310,0.6229
1,3311,1.1570
1,3312,1.1770
1,3313,1.2725
1,3314,0.5373
1,3315,1.2906
1,3316,1.3910
1,3317,1.4220
1,3318,1.2138
1,3319,0.6278
1,3320,1.2996
1,3321,1.4756
1,3322,1.4564
1,3323,1.4667
1,3324,1.4055
1,3325,0.5258
1,3326,0.6080
1,3327,1.4359
1,3328,0.6402
1,3329,1.2440
1,3330,1.2547
1,3331,1.3855
1,3332,1.4336
1,3333,1.3742
1,3334,1.2214
1,3335,0.6444
1,3336,1.1971
1,3337,0.5241
1,3338,0.5961
1,3339,1.2635
1,3340,0.7367
1,3341,1.2891
1,3342,1.2103
1,3343,1.2584
1,3344,1.4672
1,3345,0.7108
1,3346,0.4919
1,3347,0.4867
1,3348,0.5774
1,3349,1.3573
1,3350,1.3007
1,3351,0.6746
1,3352,0.6786
0,3353,0.9272
0,3354,0.9205
0,3355,0.9135
0,3356,0.9063
0,3357,0.8988
0,3358,0.8910
0,3359,0.8829
0,3360,0.8746
0,3361,0.8660
0,3362,0.8572
0,3363,0.8480
0,3364,0.8387
0,3365,0.8290
0,3366,0.8192
0,3367,0.8090
0,3368,0.7986
0,3369,0.7880
0,3370,0.7771
0,3371,0.7660
0,3372,0.7547
0,3373,0.7431
0,3374,0.7314
0,3375,0.7193
0,3376,0.7071
0,3377,0.6947
0,3378,0.6820
0,3379,0.6691
0,3380,0.6561
0,3381,0.6428
0,3382,0.6293
0,3383,0.6157
0,3384,0.6018
0,3385,0.5878
0,3386,0.5736
0,3387,0.5592
0,3388,0.5446
0,3389,0.5299
0,3390,0.5150
0,3391,0.5000
0,3392,0.4848
0,3393,0.4695
0,3394,0.4540
0,3395,0.4384
0,3396,0.4226
0,3397,0.4067
0,3398,0.3907
0,3399,0.3746
1,3400,-0.0423
1,3401,0.6826
1,3402,0.5289
1,3403,0.0819
1,3404,-0.1445
1,3405,0.6658
1,3406,0.6720
1,3407,0.4832
1,3408,0.6887
1,3409,0.6228
1,3410,0.6047
1,3411,-0.1631
1,3412,0.3877
1,3413,-0.0837
1,3414,0.5304
1,3415,0.4712
1,3416,-0.3178
1,3417,-0.2717
1,3418,-0.3609
1,3419,0.3389
1,3420,0.3579
1,3421,0.3945
1,3422,0.3863
1,3423,-0.3359
1,3424,-0.3716
1,3425,-0.4738
1,3426,-0.4397
1,3427,0.3453
1,3428,-0.5718
1,3429,0.1156
1,3430,0.1343
1,3431,0.2887
1,3432,-0.4411
1,3433,0.0509
1,3434,-0.6291
1,3435,-0.6710
1,3436,-0.5114
1,3437,0.0097
1,3438,-0.5432
1,3439,-0.7910
1,3440,0.0472
1,3441,-0.0204
1,3442,-0.1129
1,3443,-0.8304
1,3444,-0.7627
1,3445,-0.2015
1,3446,-0.0183
1,3447,-0.6810
1,3448,-0.7609
1,3449,-0.6842
1,3450,-0.7310
1,3451,-0.1049
1,3452,-0.7363
1,3453,-0.1570
1,3454,-0.2694
1,3455,-0.9553
1,3456,-1.0072
1,3457,-0.8151
1,3458,-0.1357
1,3459,-0.3432
1,3460,-0.1587
1,3461,-0.3350
1,3462,-0.9141
1,3463,-0.1875
1,3464,-0.2427
1,3465,-0.9527
1,3466,-0.2515
1,3467,-1.0093
1,3468,-1.1596
1,3469,-1.1217
1,3470,-0.5107
1,3471,-1.1365
1,3472,-0.3854
1,3473,-0.4659
1,3474,-1.0450
1,3475,-0.3311
1,3476,-1.3173
1,3477,-1.2242
1,3478,-0.5344
1,3479,-1.1470
1,3480,-1.1994
1,3481,-1.2223
1,3482,-1.3619
1,3483,-0.6165
1,3484,-0.4322
1,3485,-1.3652
1,3486,-1.1587
1,3487,-1.1663
1,3488,-0.6029
1,3489,-1.4138
1,3490,-1.2572
1,3491,-0.5047
1,3492,-1.3695
1,3493,-0.6441
1,3494,-0.4754
1,3495,-1.4338
1,3496,-0.5279
1,3497,-0.5809
1,3498,-0.5231
1,3499,-1.2018
1,3500,-1.4023
1,3501,-0.5353
1,3502,-0.5297
1,3503,-1.2943
1,3504,-0.6662
1,3505,-0.6039
1,3506,-1.4114
1,3507,-1.2128
1,3508,-1.3537
1,3509,-0.6503
1,3510,-1.4825
1,3511,-1.2195
1,3512,-0.5774
1,3513,-0.6160
1,3514,-1.3931
1,3515,-0.6554
1,3516,-1.4511
1,3517,-1.4828
1,3518,-0.6770
1,3519,-0.6384
1,3520,-0.6935
1,3521,-0.7363
1,3522,-1.4072
1,3523,-0.5598
1,3524,-1.1795
1,3525,-0.5703
1,3526,-0.4870
1,3527,-1.4166
1,3528,-0.5007
1,3529,-0.6543
1,3530,-0.4961
1,3531,-0.7226
1,3532,-1.2464
1,3533,-0.4617
1,3534,-0.5313
1,3535,-0.4864
1,3536,-1.3609
1,3537,-1.2340
1,3538,-0.6670
1,3539,-0.4422
1,3540,-0.4698
1,3541,-1.3422
1,3542,-1.3327
1,3543,-1.3382
1,3544,-1.0418
1,3545,-0.3723
1,3546,-1.0984
1,3547,-1.2877
1,3548,-1.1881
1,3549,-1.2017
1,3550,-1.0043
0,3551,-0.7660
0,3552,-0.7547
0,3553,-0.7431
0,3554,-0.7314
0,3555,-0.7193
0,3556,-0.7071
0,3557,-0.6947
0,3558,-0.6820
0,3559,-0.6691
0,3560,-0.6561
0,3561,-0.6428
0,3562,-0.6293
0,3563,-0.6157
0,3564,-0.6018
0,3565,-0.5878
0,3566,-0.5736
0,3567,-0.5592
0,3568,-0.5446
0,3569,-0.5299
0,3570,-0.5150
0,3571,-0.5000
0,3572,-0.4848
0,3573,-0.4695
0,3574,-0.4540
0,3575,-0.4384
0,3576,-0.4226
0,3577,-0.4067
0,3578,-0.3907
0,3579,-0.3746
0,3580,-0.3584
0,3581,-0.3420
0,3582,-0.3256
0,3583,-0.3090
0,3584,-0.2924
0,3585,-0.2756
0,3586,-0.2588
1,3587,0.0055
1,3588,-0.6576
1,3589,-0.0056
1,3590,0.1371
1,3591,-0.4693
1,3592,0.3006
1,3593,-0.3644
1,3594,-0.3912
1,3595,0.1101
1,3596,-0.3002
1,3597,-0.4465
1,3598,-0.4248
1,3599,0.2339
1,3600,0.2601
1,3601,-0.2846
1,3602,-0.3823
1,3603,0.3129
1,3604,-0.4464
1,3605,0.5253
1,3606,0.4424
0,3607,0.1045
0,3608,0.1219
0,3609,0.1392
0,3610,0.1564
0,3611,0.1736
0,3612,0.1908
0,3613,0.2079
0,3614,0.2250
0,3615,0.2419
0,3616,0.2588
0,3617,0.2756
0,3618,0.2924
0,3619,0.3090
0,3620,0.3256
0,3621,0.3420
0,3622,0.3584
0,3623,0.3746
0,3624,0.3907
0,3625,0.4067
0,3626,0.4226
0,3627,0.4384
0,3628,0.4540
0,3629,0.4695
0,3630,0.4848
0,3631,0.5000
0,3632,0.5150
0,3633,0.5299
0,3634,0.5446
0,3635,0.5592
0,3636,0.5736
0,3637,0.5878
0,3638,0.6018
0,3639,0.6157
0,3640,0.6293
0,3641,0.6428
0,3642,0.6561
0,3643,0.6691
1,3644,0.2703
1,3645,1.0358
1,3646,1.1823
1,3647,0.2525
1,3648,0.3373
1,3649,0.4892
1,3650,0.4045
1,3651,1.0625
1,3652,0.9961
1,3653,1.0077
1,3654,1.0712
1,3655,1.0091
1,3656,0.4545
1,3657,1.2058
1,3658,0.4451
1,3659,1.1103
1,3660,0.3659
1,3661,0.5305
1,3662,1.0956
1,3663,0.4217
1,3664,0.4402
1,3665,1.2039
1,3666,0.5084
1,3667,0.5010
1,3668,0.6305
1,3669,0.4390
1,3670,1.3523
1,3671,0.5290
1,3672,0.6515
1,3673,1.2512
1,3674,1.1617
1,3675,1.1854
1,3676,1.3606
1,3677,0.7702
1,3678,0.5606
1,3679,1.4034
1,3680,1.4205
1,3681,1.2322
1,3682,1.2399
1,3683,1.4251
1,3684,0.7761
1,3685,0.7039
1,3686,1.4368
1,3687,0.6012
1,3688,1.2864
1,3689,1.2160
1,3690,0.5200
1,3691,1.3427
1,3692,1.2646
1,3693,0.5331
1,3694,1.2880
1,3695,1.4444
1,3696,0.6308
1,3697,0.5572
1,3698,1.2860
1,3699,1.3567
1,3700,0.5182
1,3701,0.6888
1,3702,1.4637
1,3703,1.2913
1,3704,0.4836
1,3705,0.7494
1,3706,1.3334
1,3707,1.3870
1,3708,0.5793
1,3709,0.5777
1,3710,0.5210
1,3711,1.3323
1,3712,0.6499
1,3713,1.3642
1,3714,0.4738
1,3715,0.7087
1,3716,0.6296
1,3717,0.5521
1,3718,1.3618
1,3719,1.2434
1,3720,1.2008
1,3721,0.5227
1,3722,0.5119
1,3723,0.5368
1,3724,1.3101
1,3725,1.2300
1,3726,0.3394
1,3727,0.4189
1,3728,1.1978
1,3729,0.3621
1,3730,1.1524
1,3731,1.0172
1,3732,0.3600
1,3733,0.5374
1,3734,0.4697
1,3735,0.9917
1,3736,0.9953
1,3737,0.3198
1,3738,0.4550
1,3739,0.1998
1,3740,0.2442
1,3741,0.8744
1,3742,0.3461
1,3743,0.8882
1,3744,0.3489
1,3745,0.1413
1,3746,0.8548
1,3747,0.3098
0,3748,0.5446
0,3749,0.5299
0,3750,0.5150
0,3751,0.5000
0,3752,0.4848
0,3753,0.4695
0,3754,0.4540
0,3755,0.4384
0,3756,0.4226
0,3757,0.4067
0,3758,0.3907
0,3759,0.3746
0,3760,0.3584
0,3761,0.3420
0,3762,0.3256
0,3763,0.3090
0,3764,0.2924
0,3765,0.2756
0,3766,0.2588
0,3767,0.2419
0,3768,0.2250
0,3769,0.2079
0,3770,0.1908
0,3771,0.1736
0,3772,0.1564
0,3773,0.1392
0,3774,0.1219
0,3775,0.1045
0,3776,0.0872
0,3777,0.0698
0,3778,0.0523
0,3779,0.0349
0,3780,0.0175
0,3781,0.0000
0,3782,-0.0175
0,3783,-0.0349
0,3784,-0.0523
0,3785,-0.0698
0,3786,-0.0872
0,3787,-0.1045
0,3788,-0.1219
0,3789,-0.1392
0,3790,-0.1564
0,3791,-0.1736
0,3792,-0.1908
0,3793,-0.2079
0,3794,-0.2250
0,3795,-0.2419
0,3796,-0.2588
0,3797,-0.2756
0,3798,-0.2924
0,3799,-0.3090
0,3800,-0.3256
0,3801,-0.3420
0,3802,-0.3584
0,3803,-0.3746
0,3804,-0.3907
0,3805,-0.4067
0,3806,-0.4226
0,3807,-0.4384
0,3808,-0.4540
0,3809,-0.4695
0,3810,-0.4848
0,3811,-0.5000
0,3812,-0.5150
0,3813,-0.5299
0,3814,-0.5446
0,3815,-0.5592
0,3816,-0.5736
0,3817,-0.5878
0,3818,-0.6018
0,3819,-0.6157
0,3820,-0.6293
0,3821,-0.6428
0,3822,-0.6561
0,3823,-0.6691
0,3824,-0.6820
0,3825,-0.6947
0,3826,-0.7071
1,3827,-1.1052
1,3828,-0.3858
1,3829,-0.4602
1,3830,-1.1786
1,3831,-0.9820
1,3832,-0.4340
1,3833,-1.0196
1,3834,-0.5715
1,3835,-1.2449
1,3836,-0.5304
1,3837,-1.0553
1,3838,-1.0585
1,3839,-0.4316
1,3840,-1.3463
1,3841,-0.3845
1,3842,-0.6551
1,3843,-0.4263
1,3844,-1.2485
1,3845,-1.1959
1,3846,-0.4550
1,3847,-0.7076
1,3848,-0.5078
1,3849,-1.1406
1,3850,-1.4267
1,3851,-1.2776
1,3852,-0.6747
1,3853,-1.2719
1,3854,-1.4505
1,3855,-1.2636
1,3856,-0.7506
1,3857,-0.6093
1,3858,-1.1845
1,3859,-1.3331
1,3860,-0.6852
1,3861,-0.5923
1,3862,-1.3655
1,3863,-0.6471
1,3864,-1.4042
1,3865,-1.3460
1,3866,-1.4520
1,3867,-1.3057
1,3868,-0.7675
1,3869,-1.2905
1,3870,-0.7063
1,3871,-0.5998
1,3872,-0.7426
1,3873,-1.2978
1,3874,-1.4165
1,3875,-0.6127
1,3876,-0.5662
0,3877,-0.9945
0,3878,-0.9925
0,3879,-0.9903
0,3880,-0.9877
0,3881,-0.9848
0,3882,-0.9816
0,3883,-0.9781
0,3884,-0.9744
0,3885,-0.9703
0,3886,-0.9659
0,3887,-0.9613
0,3888,-0.9563
0,3889,-0.9511
0,3890,-0.9455
0,3891,-0.9397
0,3892,-0.9336
0,3893,-0.9272
0,3894,-0.9205
0,3895,-0.9135
0,3896,-0.9063
0,3897,-0.8988
0,3898,-0.8910
0,3899,-0.8829
0,3900,-0.8746
0,3901,-0.8660
0,3902,-0.8572
0,3903,-0.8480
0,3904,-0.8387
0,3905,-0.8290
0,3906,-0.8192
0,3907,-0.8090
0,3908,-0.7986
0,3909,-0.7880
0,3910,-0.7771
0,3911,-0.7660
0,3912,-0.7547
1,3913,-1.0961
1,3914,-1.0173
1,3915,-0.4545
1,3916,-0.3880
1,3917,-0.3358
1,3918,-0.8858
1,3919,-0.3530
1,3920,-0.4514
1,3921,-0.2793
1,3922,-0.2432
1,3923,-0.9576
1,3924,-0.2521
1,3925,-0.8920
1,3926,-1.0157
1,3927,-0.9268
1,3928,-0.1401
1,3929,-0.1914
1,3930,-0.1633
1,3931,-0.2096
1,3932,-0.2078
1,3933,-0.2439
1,3934,-0.7729
1,3935,-0.1691
1,3936,0.0388
1,3937,-0.1917
1,3938,-0.7192
1,3939,0.0611
1,3940,-0.5846
1,3941,-0.7616
1,3942,0.1692
1,3943,-0.5648
1,3944,-0.6504
1,3945,-0.0292
1,3946,-0.0419
1,3947,-0.5696
1,3948,-0.6726
1,3949,0.1101
1,3950,-0.4613
1,3951,-0.6721
1,3952,-0.3621
1,3953,0.1794
1,3954,-0.5297
1,3955,-0.3211
1,3956,0.2501
1,3957,-0.5054
1,3958,-0.4710
1,3959,0.4189
1,3960,-0.4047
1,3961,-0.3352
1,3962,0.3052
1,3963,-0.3200
1,3964,-0.3643
1,3965,0.3239
1,3966,-0.3040
1,3967,0.5569
1,3968,-0.2118
1,3969,-0.2859
1,3970,0.5369
1,3971,-0.0384
1,3972,0.5305
1,3973,0.4334
1,3974,-0.2481
1,3975,-0.0716
1,3976,0.5597
1,3977,0.0404
1,3978,-0.0860
1,3979,-0.0814
1,3980,0.5360
1,3981,0.6511
1,3982,0.1276
1,3983,0.6432
1,3984,0.1836
1,3985,0.0898
1,3986,0.0808
1,3987,0.9344
1,3988,0.1450
1,3989,0.1076
1,3990,0.0829
1,3991,0.8313
1,3992,0.2768
1,3993,0.8576
1,3994,1.0389
1,3995,0.7809
1,3996,0.2455
1,3997,0.2867
1,3998,0.3084
1,3999,0.9998
1,4000,0.2861
1,4001,1.1315
1,4002,1.0809
1,4003,0.9153
1,4004,0.2558
1,4005,0.9678
1,4006,0.2969
1,4007,1.1515
1,4008,0.9459
1,4009,0.3501
1,4010,1.2285
1,4011,0.5646
1,4012,1.0081
1,4013,1.2776
1,4014,0.4868
1,4015,1.3014
1,4016,0.5152
1,4017,0.4213
1,4018,0.5749
1,4019,1.1542
1,4020,1.0731
1,4021,0.3887
1,4022,1.3475
1,4023,1.3783
1,4024,0.5354
1,4025,0.4036
1,4026,1.1660
1,4027,1.2945
1,4028,0.4772
1,4029,0.5387
1,4030,0.4794
1,4031,0.5202
1,4032,1.2816
1,4033,1.1864
1,4034,1.2820
1,4035,1.3209
1,4036,1.3576
1,4037,0.6695
1,4038,0.5268
1,4039,0.6930
0,4040,0.9816
0,4041,0.9848
0,4042,0.9877
0,4043,0.9903
0,4044,0.9925
0,4045,0.9945
0,4046,0.9962
0,4047,0.9976
0,4048,0.9986
0,4049,0.9994
0,4050,0.9998
0,4051,1.0000
0,4052,0.9998
0,4053,0.9994
0,4054,0.9986
0,4055,0.9976
0,4056,0.9962
0,4057,0.9945
0,4058,0.9925
0,4059,0.9903
0,4060,0.9877
0,4061,0.9848
0,4062,0.9816
0,4063,0.9781
0,4064,0.9744
0,4065,0.9703
0,4066,0.9659
0,4067,0.9613
0,4068,0.9563
0,4069,0.9511
0,4070,0.9455
0,4071,0.9397
0,4072,0.9336
0,4073,0.9272
0,4074,0.9205
0,4075,0.9135
1,4076,1.2614
1,4077,1.1572
1,4078,1.2574
1,4079,1.2611
1,4080,1.1357
1,4081,0.5879
1,4082,1.2501
1,4083,0.3948
1,4084,1.1226
1,4085,0.4486
1,4086,1.0449
1,4087,1.1044
1,4088,0.4853
1,4089,1.0475
1,4090,1.1317
1,4091,1.1256
1,4092,1.0635
1,4093,1.2288
1,4094,0.3006
